ID,YearlyPayment,MontlyPayment
1242,3857.46,321.46
1243,5278.18,439.85
1244,2361.16,196.76
1245,6126.60,510.55
1246,2279.90,189.99
1247,3327.74,277.31
1248,2409.18,200.77
1249,3131.89,260.99
1250,3777.72,314.81
1251,2451.84,204.32
1252,6225.79,518.82
1253,3274.31,272.86
1254,4275.90,356.33
1255,5759.62,479.97
1256,3183.24,265.27
1257,3931.46,327.62
1258,3649.14,304.10
1259,7096.83,591.40
1260,6632.46,552.71
1261,2321.88,193.49
1262,2825.84,235.49
1263,3323.12,276.93
1264,2914.01,242.83
1265,3862.92,321.91
1266,2573.86,214.49
1267,2350.86,195.90
1268,2252.86,187.74
1269,2655.34,221.28
1270,5644.30,470.36
1271,5597.10,466.42
1272,3595.17,299.60
1273,4084.76,340.40
1274,3416.59,284.72
1275,9093.45,757.79
1276,4542.23,378.52
1277,1888.06,157.34
1278,3866.36,322.20
1279,2181.36,181.78
1280,1908.36,159.03
1281,3069.74,255.81
1282,7120.00,593.33
1283,2897.56,241.46
1284,2817.63,234.80
1285,3504.22,292.02
1286,4616.38,384.70
1287,4395.81,366.32
1288,4777.86,398.16
1289,7891.83,657.65
1290,3764.44,313.70
1291,6799.80,566.65
1292,6490.54,540.88
1293,2733.80,227.82
1294,4140.86,345.07
1295,1628.00,135.67
1296,3082.91,256.91
1297,4413.36,367.78
1298,4454.87,371.24
1299,5440.66,453.39
1300,5765.04,480.42
1301,3914.86,326.24
1302,3257.84,271.49
1303,1702.64,141.89
1304,2532.04,211.00
1305,5237.80,436.48
1306,4338.18,361.52
1307,6960.48,580.04
1308,5889.44,490.79
1309,6310.20,525.85
1310,5842.98,486.92
1311,4002.34,333.53
1312,3047.18,253.93
1313,1991.74,165.98
1314,6649.86,554.16
1315,4384.63,365.39
1316,3881.18,323.43
1317,6432.78,536.07
1318,4113.10,342.76
1319,3631.88,302.66
1320,2666.54,222.21
1321,3402.88,283.57
1322,4012.02,334.34
1323,2713.98,226.17
1324,5521.50,460.13
1325,1858.92,154.91
1326,2230.20,185.85
1327,3983.17,331.93
1328,5695.89,474.66
1329,8088.63,674.05
1330,3710.52,309.21
1331,6748.28,562.36
1332,5040.92,420.08
1333,5703.23,475.27
1334,1731.10,144.26
1335,5630.83,469.24
1336,6947.24,578.94
1337,3277.10,273.09
1339,4368.22,364.02
1340,7494.03,624.50
1341,3065.17,255.43
1342,1639.00,136.58
1343,4946.33,412.19
1344,4307.10,358.93
1345,4005.98,333.83
1346,6611.18,550.93
1347,8244.76,687.06
1348,2862.32,238.53
1349,2292.78,191.07
1350,6874.66,572.89
1351,7093.80,591.15
1352,4553.34,379.45
1353,2985.44,248.79
1354,1908.96,159.08
1355,4283.94,356.99
1356,4559.18,379.93
1357,2634.52,219.54
1358,2509.78,209.15
1359,5164.81,430.40
1360,4035.74,336.31
1361,3700.19,308.35
1362,3093.86,257.82
1363,5700.86,475.07
1364,3902.34,325.20
1365,5404.06,450.34
1366,3780.09,315.01
1367,3809.94,317.50
1368,1486.30,123.86
1369,3635.62,302.97
1370,5855.36,487.95
1371,3746.90,312.24
1372,1944.10,162.01
1373,2856.96,238.08
1374,5462.26,455.19
1375,3079.82,256.65
1376,3985.61,332.13
1377,1513.38,126.12
1378,5284.94,440.41
1379,2396.00,199.67
1380,2013.92,167.83
1381,3973.52,331.13
1382,7466.43,622.20
1383,3813.48,317.79
1384,5237.16,436.43
1385,3502.28,291.86
1386,4208.04,350.67
1387,2765.92,230.49
1388,2454.76,204.56
1389,5280.76,440.06
1390,4548.18,379.01
1391,2250.42,187.54
1392,3489.34,290.78
1393,5532.86,461.07
1394,4273.87,356.16
1395,3042.41,253.53
1396,2076.14,173.01
1397,3547.82,295.65
1398,3036.01,253.00
1399,3472.48,289.37
1400,3332.12,277.68
1401,1956.44,163.04
1402,4391.08,365.92
1403,6219.78,518.32
1404,2291.34,190.95
1405,5016.26,418.02
1406,5166.19,430.52
1407,2663.52,221.96
1408,7274.79,606.23
1409,1590.60,132.55
1410,6186.06,515.51
1411,5386.68,448.89
1412,6172.04,514.34
1413,5578.44,464.87
1414,3000.00,250.00
1415,4324.84,360.40
1416,6417.80,534.82
1417,4274.94,356.25
1418,3023.60,251.97
1419,3859.46,321.62
1420,2840.54,236.71
1421,3039.54,253.30
1422,4039.15,336.60
1423,7168.72,597.39
1424,3426.58,285.55
1425,3118.10,259.84
1426,2568.60,214.05
1427,7145.28,595.44
1428,2966.23,247.19
1429,2974.22,247.85
1430,6500.68,541.72
1431,4161.17,346.76
1432,2169.44,180.79
1433,3879.72,323.31
1434,2919.33,243.28
1435,2913.58,242.80
1436,6605.24,550.44
1437,3228.06,269.01
1438,823.66,68.64
1439,5062.23,421.85
1440,2256.38,188.03
1441,3293.14,274.43
1442,6083.10,506.93
1443,2559.12,213.26
1444,5878.42,489.87
1445,3724.28,310.36
1446,2961.38,246.78
1447,2024.62,168.72
1448,3277.65,273.14
1449,3500.06,291.67
1450,7281.56,606.80
1451,1999.88,166.66
1452,6561.36,546.78
1453,1549.42,129.12
1454,3615.14,301.26
1455,4302.28,358.52
1456,5721.35,476.78
1457,5604.56,467.05
1458,3154.84,262.90
1459,1948.28,162.36
1460,4040.92,336.74
1461,6659.01,554.92
1462,2676.46,223.04
1463,1956.68,163.06
1464,3051.16,254.26
1465,7613.71,634.48
1466,3275.10,272.93
1467,4634.44,386.20
1468,1945.80,162.15
1469,1829.86,152.49
1470,6638.26,553.19
1471,2342.42,195.20
1472,3793.94,316.16
1473,5140.50,428.38
1474,6786.66,565.56
1475,4107.65,342.30
1476,4723.12,393.59
1477,3788.46,315.71
1478,2101.02,175.09
1479,6128.20,510.68
1480,3497.10,291.43
1481,2921.40,243.45
1482,3012.74,251.06
1483,8569.12,714.09
1484,3406.74,283.89
1485,1893.20,157.77
1486,7769.63,647.47
1487,849.84,70.82
1488,6512.60,542.72
1489,3006.80,250.57
1490,5754.22,479.52
1491,2584.13,215.34
1492,3710.08,309.17
1493,4590.74,382.56
1494,5100.79,425.07
1495,3788.06,315.67
1496,3505.32,292.11
1497,897.58,74.80
1498,1882.20,156.85
1499,5319.99,443.33
1500,6558.46,546.54
1501,2358.94,196.58
1502,7000.94,583.41
1503,3364.61,280.38
1504,3400.40,283.37
1505,6313.22,526.10
1506,3196.84,266.40
1507,6330.50,527.54
1508,7273.90,606.16
1509,2956.60,246.38
1510,3792.62,316.05
1511,7367.12,613.93
1512,3537.90,294.83
1513,3840.62,320.05
1514,3134.94,261.25
1515,3111.74,259.31
1516,3095.74,257.98
1517,3816.48,318.04
1518,2210.44,184.20
1519,3630.10,302.51
1520,6812.30,567.69
1521,2883.52,240.29
1522,6536.81,544.73
1523,1811.02,150.92
1524,3775.48,314.62
1525,4296.44,358.04
1526,3641.42,303.45
1527,4468.04,372.34
1528,4210.06,350.84
1529,1986.89,165.57
1530,1616.45,134.70
1531,3861.45,321.79
1532,5087.62,423.97
1533,3579.20,298.27
1534,3522.87,293.57
1535,5791.56,482.63
1536,4934.80,411.23
1537,7469.70,622.48
1538,3690.10,307.51
1539,3483.00,290.25
1540,3708.23,309.02
1541,3398.32,283.19
1542,6503.71,541.98
1543,5338.44,444.87
1544,4552.49,379.37
1545,8116.62,676.38
1546,6841.18,570.10
1547,4035.76,336.31
1548,1857.63,154.80
1549,1918.64,159.89
1550,6369.30,530.78
1551,2307.93,192.33
1552,2864.20,238.68
1553,3278.00,273.17
1554,6843.02,570.25
1555,1658.34,138.20
1556,6579.28,548.27
1557,2152.96,179.41
1558,4073.36,339.45
1559,3724.78,310.40
1560,3896.58,324.72
1561,3219.52,268.29
1562,3478.08,289.84
1563,2744.80,228.73
1564,3462.10,288.51
1565,4112.92,342.74
1566,3458.63,288.22
1567,3876.08,323.01
1568,1804.82,150.40
1569,3585.62,298.80
1570,3435.34,286.28
1571,3081.78,256.82
1572,4825.68,402.14
1573,6467.84,538.99
1574,4893.32,407.78
1575,5911.38,492.62
1576,2903.46,241.96
1577,2900.94,241.75
1578,7172.07,597.67
1579,2518.81,209.90
1580,3233.65,269.47
1581,2556.74,213.06
1582,2118.42,176.54
1583,3172.82,264.40
1584,5152.50,429.38
1585,3989.00,332.42
1586,2642.41,220.20
1587,6620.62,551.72
1588,3450.56,287.55
1589,7490.62,624.22
1590,4443.94,370.33
1591,4044.20,337.02
1592,4918.50,409.87
1593,7342.72,611.89
1594,7210.59,600.88
1595,5327.94,444.00
1596,1800.42,150.04
1597,6062.30,505.19
1598,2405.47,200.46
1599,3936.92,328.08
1600,3473.58,289.47
1601,3723.26,310.27
1602,2292.20,191.02
1603,4822.92,401.91
1604,2299.66,191.64
1605,4756.22,396.35
1606,5452.62,454.39
1607,3381.87,281.82
1608,6369.73,530.81
1609,5337.22,444.77
1610,6305.64,525.47
1611,2328.44,194.04
1612,5398.62,449.89
1613,1764.38,147.03
1614,4517.46,376.46
1615,2818.92,234.91
1616,3954.44,329.54
1617,7219.54,601.63
1618,6275.98,523.00
1619,3731.88,310.99
1620,2002.76,166.90
1621,7176.52,598.04
1622,2423.22,201.94
1623,1846.88,153.91
1624,1773.31,147.78
1625,6069.26,505.77
1626,2985.17,248.76
1627,4075.48,339.62
1628,3511.30,292.61
1629,3286.82,273.90
1630,4926.00,410.50
1631,3088.82,257.40
1632,6325.06,527.09
1633,5004.74,417.06
1634,7382.08,615.17
1635,3970.10,330.84
1636,3306.70,275.56
1637,2607.72,217.31
1638,6238.68,519.89
1639,5030.68,419.22
1640,7449.56,620.80
1641,6627.74,552.31
1642,6637.70,553.14
1643,4198.75,349.90
1644,6470.46,539.21
1645,1707.78,142.32
1646,4002.74,333.56
1647,2958.52,246.54
1648,4596.66,383.06
1649,3863.89,321.99
1650,5408.58,450.71
1651,6594.35,549.53
1652,2872.98,239.42
1653,3397.50,283.13
1654,4285.10,357.09
1655,6963.01,580.25
1656,2158.94,179.91
1657,4012.42,334.37
1658,2279.76,189.98
1659,2359.46,196.62
1660,3947.32,328.94
1661,2486.32,207.19
1662,3431.47,285.96
1663,1032.56,86.05
1664,3486.44,290.54
1665,5544.76,462.06
1666,3246.64,270.55
1667,5390.84,449.24
1668,3338.74,278.23
1669,2310.64,192.55
1670,6980.52,581.71
1671,3086.94,257.25
1672,2328.08,194.01
1673,5686.80,473.90
1674,3012.68,251.06
1675,3247.50,270.63
1676,2474.98,206.25
1677,3189.38,265.78
1678,3045.66,253.81
1679,4467.25,372.27
1680,3601.04,300.09
1681,1728.10,144.01
1682,6695.80,557.98
1683,2863.31,238.61
1684,4105.80,342.15
1685,7280.24,606.69
1686,3766.08,313.84
1687,4936.30,411.36
1688,3809.00,317.42
1689,7420.31,618.36
1690,2437.40,203.12
1691,6376.78,531.40
1692,4124.06,343.67
1693,2802.54,233.55
1694,3285.96,273.83
1695,7200.34,600.03
1696,6102.32,508.53
1697,1162.53,96.88
1698,3587.11,298.93
1699,3293.85,274.49
1700,6865.68,572.14
1701,4847.71,403.98
1702,1531.78,127.65
1703,2663.86,221.99
1704,1674.94,139.58
1705,2358.06,196.51
1706,3838.94,319.91
1707,4540.46,378.37
1708,1963.18,163.60
1709,2724.82,227.07
1710,3466.62,288.89
1711,4597.99,383.17
1712,7662.96,638.58
1713,5374.25,447.85
1714,3348.98,279.08
1715,4799.80,399.98
1716,2426.96,202.25
1717,3381.44,281.79
1718,6758.45,563.20
1719,3676.14,306.35
1720,3168.94,264.08
1721,6840.10,570.01
1722,3377.72,281.48
1723,3631.50,302.63
1724,6800.64,566.72
1725,2620.64,218.39
1726,2624.82,218.74
1727,1919.90,159.99
1728,2343.70,195.31
1729,2621.42,218.45
1730,6653.58,554.47
1731,4538.70,378.23
1732,5328.76,444.06
1733,3810.54,317.55
1734,3950.30,329.19
1735,5901.40,491.78
1736,2006.96,167.25
1737,5758.38,479.87
1738,3927.32,327.28
1739,2480.32,206.69
1740,4889.66,407.47
1741,1436.34,119.69
1742,7535.29,627.94
1743,3143.04,261.92
1744,6852.82,571.07
1745,5621.62,468.47
1746,3302.40,275.20
1747,2713.32,226.11
1748,2083.07,173.59
1749,5285.90,440.49
1750,4083.65,340.30
1751,3157.03,263.09
1752,2763.28,230.27
1753,3807.72,317.31
1754,5906.66,492.22
1755,3712.32,309.36
1756,4124.40,343.70
1757,2866.21,238.85
1758,7319.70,609.97
1759,7479.44,623.29
1760,2859.33,238.28
1761,7122.06,593.50
1762,3739.00,311.58
1763,5686.60,473.88
1764,2810.29,234.19
1765,4212.55,351.05
1766,6080.14,506.68
1767,5817.06,484.76
1768,2897.06,241.42
1769,3822.50,318.54
1770,4482.08,373.51
1771,6364.04,530.34
1772,7188.96,599.08
1773,4058.28,338.19
1774,5481.24,456.77
1775,7024.34,585.36
1776,5672.52,472.71
1777,5041.51,420.13
1778,2679.16,223.26
1779,2768.02,230.67
1780,4544.12,378.68
1781,5891.10,490.93
1782,2350.00,195.83
1783,990.14,82.51
1784,3507.40,292.28
1785,3193.97,266.16
1786,4414.54,367.88
1787,5832.67,486.06
1788,3755.10,312.93
1789,3564.36,297.03
1790,3715.78,309.65
1791,5358.31,446.53
1792,4605.58,383.80
1793,3728.69,310.72
1794,3457.07,288.09
1795,6421.96,535.16
1796,2416.92,201.41
1797,1227.15,102.26
1798,4855.84,404.65
1799,3487.00,290.58
1800,4058.36,338.20
1801,3680.00,306.67
1802,4230.00,352.50
1803,5322.96,443.58
1804,3538.74,294.89
1805,3431.66,285.97
1806,2381.37,198.45
1807,3299.10,274.93
1808,2331.07,194.26
1809,3067.56,255.63
1810,5442.75,453.56
1811,6613.73,551.14
1812,1691.24,140.94
1813,3865.23,322.10
1814,4781.36,398.45
1815,2355.30,196.28
1816,5397.47,449.79
1817,4667.51,388.96
1818,7303.18,608.60
1819,3770.36,314.20
1820,3404.89,283.74
1821,2712.40,226.03
1822,6561.02,546.75
1823,2415.54,201.30
1824,3570.04,297.50
1825,5561.26,463.44
1826,2616.92,218.08
1827,6071.48,505.96
1828,2522.65,210.22
1829,2800.34,233.36
1830,3489.02,290.75
1831,5257.16,438.10
1832,3983.20,331.93
1833,3668.20,305.68
1834,3788.07,315.67
1835,7286.89,607.24
1836,4202.02,350.17
1837,3158.92,263.24
1838,4387.80,365.65
1839,2556.80,213.07
1840,3524.74,293.73
1841,3987.52,332.29
1842,5403.08,450.26
1843,3546.82,295.57
1844,1832.76,152.73
1845,5667.35,472.28
1846,4110.91,342.58
1847,2224.70,185.39
1848,5229.14,435.76
1849,4234.12,352.84
1850,4622.22,385.19
1851,3584.74,298.73
1852,8020.45,668.37
1853,5124.90,427.08
1854,4503.03,375.25
1855,6502.08,541.84
1856,7470.22,622.52
1857,3799.14,316.60
1858,2492.46,207.71
1859,2453.12,204.43
1860,6648.53,554.04
1861,7674.20,639.52
1862,3757.07,313.09
1863,4498.22,374.85
1864,5533.36,461.11
1865,1598.49,133.21
1866,3105.42,258.79
1867,5349.94,445.83
1868,2485.28,207.11
1869,4249.03,354.09
1870,5095.46,424.62
1871,4063.18,338.60
1872,4580.42,381.70
1873,3619.78,301.65
1874,6750.99,562.58
1875,3912.38,326.03
1876,2833.55,236.13
1877,3367.28,280.61
1878,2230.90,185.91
1879,2441.95,203.50
1880,2518.78,209.90
1881,3512.52,292.71
1882,3318.37,276.53
1883,2276.34,189.70
1884,4282.68,356.89
1885,5132.14,427.68
1886,5507.18,458.93
1887,4122.54,343.55
1888,3195.30,266.28
1889,2901.20,241.77
1890,4063.64,338.64
1891,3464.69,288.72
1892,6129.28,510.77
1893,4490.59,374.22
1894,4413.02,367.75
1895,3379.61,281.63
1896,2385.84,198.82
1897,7403.34,616.95
1898,4204.98,350.42
1899,3849.08,320.76
1900,5745.76,478.81
1901,6711.91,559.33
1902,5839.64,486.64
1903,6318.96,526.58
1904,3394.03,282.84
1905,3276.60,273.05
1906,4379.78,364.98
1907,6908.78,575.73
1908,3203.10,266.93
1909,4460.44,371.70
1910,4362.39,363.53
1911,4819.90,401.66
1912,3191.72,265.98
1913,3419.91,284.99
1914,5610.82,467.57
1915,2864.70,238.72
1916,4063.90,338.66
1917,3466.70,288.89
1918,6919.53,576.63
1919,7215.52,601.29
1920,1866.98,155.58
1921,2729.46,227.46
1922,2524.50,210.37
1923,4295.78,357.98
1924,2658.52,221.54
1925,3401.76,283.48
1926,1780.12,148.34
1927,2780.70,231.73
1928,4115.20,342.93
1929,2577.04,214.75
1930,3871.10,322.59
1931,4975.29,414.61
1932,2508.58,209.05
1933,2558.35,213.20
1934,5590.03,465.84
1935,5880.74,490.06
1936,7876.99,656.42
1937,2177.04,181.42
1938,4845.50,403.79
1939,2829.46,235.79
1940,3657.74,304.81
1941,5185.43,432.12
1942,858.38,71.53
1943,4529.81,377.48
1944,7350.26,612.52
1945,1082.85,90.24
1946,6104.14,508.68
1947,3024.46,252.04
1948,2055.12,171.26
1949,3219.13,268.26
1950,2317.64,193.14
1951,4157.03,346.42
1952,2825.78,235.48
1953,3236.47,269.71
1954,3220.54,268.38
1955,2470.18,205.85
1956,7302.34,608.53
1957,3837.96,319.83
1958,2761.26,230.11
1959,3794.56,316.21
1960,5208.14,434.01
1961,5516.70,459.72
1962,4431.32,369.28
1963,5272.68,439.39
1964,3896.76,324.73
1965,3401.48,283.46
1966,3626.52,302.21
1967,6359.58,529.97
1968,7470.35,622.53
1969,7072.74,589.40
1970,5931.48,494.29
1971,3144.58,262.05
1972,8755.63,729.64
1973,2855.38,237.95
1974,2299.50,191.62
1975,4527.62,377.30
1976,7028.20,585.68
1977,3681.32,306.78
1978,4405.29,367.11
1979,3454.27,287.86
1980,3773.60,314.47
1981,3556.46,296.37
1982,3068.24,255.69
1983,2974.98,247.92
1984,4724.00,393.67
1985,2910.07,242.51
1986,2397.00,199.75
1987,6359.32,529.94
1988,4560.56,380.05
1989,3500.54,291.71
1990,2229.18,185.77
1991,1901.26,158.44
1992,6550.92,545.91
1993,2051.28,170.94
1994,1975.36,164.61
1995,2539.66,211.64
1996,3056.82,254.73
1997,3310.46,275.87
1998,5767.00,480.58
1999,3769.02,314.08
2000,2265.98,188.83
2001,8584.41,715.37
2002,4013.54,334.46
2003,2159.96,180.00
2004,5570.86,464.24
2005,993.22,82.77
2006,4305.58,358.80
2007,3686.96,307.25
2008,2788.60,232.38
2009,2106.58,175.55
2010,4376.90,364.74
2011,2983.12,248.59
2012,2754.18,229.52
2013,3900.57,325.05
2014,5308.18,442.35
2015,4120.71,343.39
2016,3768.52,314.04
2017,2397.24,199.77
2018,6145.10,512.09
2019,3987.39,332.28
2020,2741.04,228.42
2021,3856.02,321.34
2022,5193.92,432.83
2023,6712.86,559.41
2024,3271.79,272.65
2025,4852.58,404.38
2026,2009.86,167.49
2027,2921.02,243.42
2028,5756.28,479.69
2029,4948.70,412.39
2030,3859.76,321.65
2031,4667.88,388.99
2032,1755.96,146.33
2033,3697.46,308.12
2034,5790.51,482.54
2035,6367.42,530.62
2036,5003.00,416.92
2037,1392.56,116.05
2038,1571.19,130.93
2039,7334.27,611.19
2040,3486.14,290.51
2041,4841.90,403.49
2042,5647.00,470.58
2043,2161.78,180.15
2044,2221.52,185.13
2045,3943.67,328.64
2046,3525.44,293.79
2047,7198.01,599.83
2048,3246.62,270.55
2049,4954.00,412.83
2050,6496.07,541.34
2051,4033.64,336.14
2052,2021.86,168.49
2053,6273.94,522.83
2054,3849.62,320.80
2055,2755.14,229.60
2056,3778.78,314.90
2057,6081.91,506.83
2058,3210.57,267.55
2059,3156.96,263.08
2060,4112.76,342.73
2061,3296.86,274.74
2062,1870.28,155.86
2063,3357.32,279.78
2064,3821.22,318.43
2065,3109.90,259.16
2066,5908.78,492.40
2067,1649.20,137.43
2068,3162.06,263.51
2069,3195.45,266.29
2070,3625.48,302.12
2071,5868.94,489.08
2072,4871.10,405.93
2073,2541.80,211.82
2074,5742.80,478.57
2075,5830.38,485.86
2076,4715.11,392.93
2077,3653.97,304.50
2078,1157.98,96.50
2079,4176.12,348.01
2080,3415.64,284.64
2081,5483.16,456.93
2082,5341.42,445.12
2083,3987.58,332.30
2084,2710.59,225.88
2085,3746.80,312.23
2086,4661.68,388.47
2087,2738.51,228.21
2088,3710.70,309.23
2089,3569.46,297.46
2090,3669.74,305.81
2091,3623.21,301.93
2092,3902.60,325.22
2093,2759.00,229.92
2094,4900.76,408.40
2095,2826.89,235.57
2096,4072.34,339.36
2097,6007.06,500.59
2098,2229.82,185.82
2099,3153.31,262.78
2100,6969.00,580.75
2101,4921.00,410.08
2102,1038.60,86.55
2103,3595.98,299.66
2104,5735.08,477.92
2105,4120.55,343.38
2106,4561.97,380.16
2107,6442.78,536.90
2108,3810.34,317.53
2109,2920.42,243.37
2110,2956.26,246.36
2111,3010.24,250.85
2112,1072.54,89.38
2113,1998.92,166.58
2114,1580.08,131.67
2115,4314.10,359.51
2116,1759.18,146.60
2117,2845.45,237.12
2118,4773.84,397.82
2119,2390.52,199.21
2120,5622.02,468.50
2121,1928.37,160.70
2122,4707.50,392.29
2123,2606.74,217.23
2124,2465.48,205.46
2125,2914.54,242.88
2126,7244.52,603.71
2127,5548.25,462.35
2128,2548.79,212.40
2129,3710.65,309.22
2130,3030.94,252.58
2131,3621.70,301.81
2132,3163.42,263.62
2133,4931.04,410.92
2134,6075.85,506.32
2135,3302.02,275.17
2136,3745.74,312.15
2137,3157.65,263.14
2138,1764.42,147.04
2139,4867.10,405.59
2140,3219.04,268.25
2141,1676.82,139.74
2142,6046.94,503.91
2143,2762.51,230.21
2144,3242.08,270.17
2145,6931.64,577.64
2146,3482.12,290.18
2147,5139.14,428.26
2148,5615.87,467.99
2149,3217.57,268.13
2150,5417.42,451.45
2151,2169.68,180.81
2152,3632.18,302.68
2153,3715.14,309.60
2154,3984.90,332.08
2155,5523.93,460.33
2156,2949.48,245.79
2157,4386.02,365.50
2158,4620.33,385.03
2159,2175.56,181.30
2160,4824.57,402.05
2161,3516.87,293.07
2162,3900.23,325.02
2163,4152.38,346.03
2164,2130.74,177.56
2165,4047.26,337.27
2166,4663.77,388.65
2167,7123.63,593.64
2168,6109.14,509.10
2169,2204.28,183.69
2170,3894.00,324.50
2171,4319.61,359.97
2172,4833.74,402.81
2173,5338.14,444.85
2174,6672.58,556.05
2175,5059.47,421.62
2176,2886.82,240.57
2177,5815.20,484.60
2178,2952.84,246.07
2179,2933.14,244.43
2180,4009.96,334.16
2181,1782.96,148.58
2182,3793.72,316.14
2183,4282.06,356.84
2184,2756.36,229.70
2185,2100.84,175.07
2186,1843.44,153.62
2187,2399.84,199.99
2188,7176.05,598.00
2189,3757.14,313.10
2190,3680.76,306.73
2191,2648.86,220.74
2192,3351.02,279.25
2193,4339.62,361.64
2194,3339.94,278.33
2195,3413.15,284.43
2196,3278.04,273.17
2197,2028.28,169.02
2198,2758.72,229.89
2199,1961.30,163.44
2200,5541.76,461.81
2201,2023.56,168.63
2202,8067.11,672.26
2203,2828.52,235.71
2204,6104.42,508.70
2205,906.56,75.55
2206,4551.96,379.33
2207,8189.39,682.45
2208,4020.02,335.00
2209,3280.30,273.36
2210,6395.72,532.98
2211,4786.70,398.89
2212,6957.78,579.82
2213,3828.94,319.08
2214,5936.04,494.67
2215,2472.66,206.06
2216,4563.16,380.26
2217,4648.18,387.35
2218,3016.06,251.34
2219,4067.02,338.92
2220,6455.19,537.93
2221,2553.15,212.76
2222,6319.56,526.63
2223,5482.02,456.83
2224,6723.85,560.32
2225,5304.16,442.01
2226,7116.28,593.02
2227,4523.44,376.95
2228,3408.62,284.05
2229,4004.97,333.75
2230,4409.34,367.45
2231,6590.10,549.18
2232,2207.37,183.95
2233,3133.38,261.12
2234,3867.43,322.29
2235,5280.52,440.04
2236,7227.29,602.27
2237,6658.20,554.85
2238,3127.02,260.59
2239,3548.26,295.69
2240,6655.28,554.61
2241,3889.60,324.13
2242,2101.20,175.10
2243,3572.78,297.73
2244,1882.16,156.85
2245,3144.46,262.04
2246,5103.66,425.31
2247,2057.84,171.49
2248,2885.36,240.45
2249,6313.40,526.12
2250,4037.12,336.43
2251,4375.96,364.66
2252,2863.54,238.63
2253,3239.11,269.93
2254,3515.10,292.93
2255,3857.36,321.45
2256,3712.48,309.37
2257,3483.56,290.30
2258,4483.60,373.63
2259,1424.70,118.73
2260,5987.30,498.94
2261,3293.54,274.46
2262,4318.78,359.90
2263,6326.76,527.23
2264,5494.62,457.89
2265,2971.76,247.65
2267,874.48,72.87
2268,3078.94,256.58
2269,5138.16,428.18
2270,1912.83,159.40
2271,3409.08,284.09
2272,3076.33,256.36
2273,1872.10,156.01
2274,3896.08,324.67
2275,5684.64,473.72
2276,3540.32,295.03
2277,3680.17,306.68
2278,2761.97,230.16
2279,4117.14,343.10
2280,4310.40,359.20
2281,3675.78,306.32
2282,5654.28,471.19
2283,5094.84,424.57
2284,5021.30,418.44
2285,3735.94,311.33
2286,3707.82,308.99
2287,1885.72,157.14
2288,7901.43,658.45
2289,5168.46,430.71
2290,2707.04,225.59
2291,4132.94,344.41
2292,4529.05,377.42
2293,6769.66,564.14
2294,2485.74,207.15
2295,5746.76,478.90
2296,3141.90,261.83
2297,4376.92,364.74
2298,3045.54,253.80
2299,1445.36,120.45
2300,5160.90,430.08
2301,7306.33,608.86
2302,1996.72,166.39
2303,3393.36,282.78
2304,4374.86,364.57
2305,7947.57,662.30
2306,6901.34,575.11
2307,2689.92,224.16
2308,2564.22,213.69
